Match Number,Name,Role,Captain,Wicketkeeper,Out String,Out Name,Batting Runs,Balls,4s,6s,Strike Rate,Overs,Maidens,Bowling Runs,Wickets,LBW/Bowled,No Balls,Wides,Economy,Catches,Run Outs,Stumpings
33,Harpreet Singh Bhatia,Batter,0,0,c and b Shreyas Gopal,Shreyas Gopal,13,15,2,0,86.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0
33,Jitesh Sharma,WK-Batter,0,1,lbw b Akash Madhwal,Akash Madhwal,9,9,1,0,100.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
33,Ashutosh Sharma,Batter,0,0,c Nabi b Gerald Coetzee,Mohammad Nabi,61,28,2,7,217.86,0.0,0,0,0,0,0,0,0.0,0,0.0,0
34,Ajinkya Rahane,Batter,0,0,b Krunal Pandya,Krunal Pandya,36,24,5,1,150.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
34,Krunal Pandya,Allrounder,0,0,did not bat,,0,0,0,0,0.0,3,0,16,2,1,0,0,5.30,0,0.0,0
34,Rachin Ravindra,Allrounder,0,0,b Mohsin Khan,Mohsin Khan,0,1,0,0,0.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
34,Mohsin Khan,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,37,1,1,0,3,9.20,0,0.0,0
34,Ruturaj Gaikwad,Batter,1,0,c Rahul b Yash Thakur,KL Rahul,17,13,1,0,130.77,0.0,0,0,0,0,0,0,0.0,0,0.0,0
34,KL Rahul,WK-Batter,0,0,c Ravindra Jadeja b Matheesha Pathirana,Ravindra Jadeja,82,53,9,3,154.72,0.0,0,0,0,0,0,0,0.0,2,0.0,1
34,Ravindra Jadeja,Allrounder,0,0,not out,,57,40,5,1,142.50,3,0,32,0,0,0,1,10.70,1,0.0,0
34,Shivam Dube,Allrounder,0,0,c Rahul b Stoinis,KL Rahul,3,8,0,0,37.50,0.0,0,0,0,0,0,0,0.0,0,0.0,0
34,Sameer Rizvi,Batter,0,0,st Rahul b Krunal Pandya,KL Rahul,1,5,0,0,20.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
34,Moeen Ali,Allrounder,0,0,c Ayush Badoni b Ravi Bishnoi,Ayush Badoni,30,20,0,3,150.00,1,0,5,0,0,0,0,5.00,0,0.0,0
34,Ayush Badoni,Allrounder,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0.0,0
34,MS Dhoni,WK-Batter,0,1,not out,,28,9,3,2,311.11,0.0,0,0,0,0,0,0,0.0,1,0.0,0
34,Deepak Chahar,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,26,0,0,0,0,8.70,0,0.0,0
34,Tushar Deshpande,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,42,0,0,1,4,10.50,0,0.0,0
34,Mustafizur Rahman,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,43,1,0,0,2,10.80,0,0.0,0
34,Matheesha Pathirana,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,29,1,0,0,2,7.20,0,0.0,0
34,Matt Henry,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,26,0,0,0,0,8.70,0,0.0,0
34,Yash Thakur,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,45,1,0,0,0,11.20,0,0.0,0
34,Ravi Bishnoi,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,44,1,0,0,0,11.00,0,0.0,0
34,Marcus Stoinis,Allrounder,0,0,not out,,8,7,1,0,114.29,2,0,7,1,0,0,0,3.50,0,0.0,0
34,Quinton de Kock,WK-Batter,0,0,c Dhoni b Mustafizur,MS Dhoni,54,43,5,1,125.58,0.0,0,0,0,0,0,0,0.0,0,0.0,0
34,Nicholas Pooran,WK-Batter,0,0,not out,,23,12,3,1,191.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0
34,Deepak Hooda,Allrounder,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0
35,Travis Head,Batter,0,0,c Tristan Stubbs b Kuldeep Yadav,Tristan Stubbs,89,32,11,6,278.12,0.0,0,0,0,0,0,0,0.0,0,0.0,0
35,Tristan Stubbs,WK-Batter,0,0,c Shahbaz Ahmed b Nitish Reddy,Shahbaz Ahmed,10,11,0,0,90.91,0.0,0,0,0,0,0,0,0.0,1,0.5,0
35,Abhishek Sharma,Allrounder,0,0,c Axar b Kuldeep Yadav,Axar Patel,46,12,2,6,383.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
35,Axar Patel,Allrounder,0,0,c Cummins b T Natarajan,Pat Cummins,6,8,0,0,75.00,4,0,29,1,1,0,0,7.20,2,0.0,0
35,Aiden Markram,Batter,0,0,c Axar b Kuldeep Yadav,Axar Patel,1,3,0,0,33.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
35,Heinrich Klaasen,WK-Batter,0,1,b Axar,Axar Patel,15,8,0,2,187.50,0.0,0,0,0,0,0,0,0.0,1,0.0,1
35,Nitish Reddy,Allrounder,0,0,c Warner b Kuldeep Yadav,David Warner,37,27,2,2,137.04,2.1,0,17,2,0,0,1,7.80,0,0.0,0
35,David Warner,Batter,0,0,c Cummins b Bhuvneshwar,Pat Cummins,1,3,0,0,33.33,0.0,0,0,0,0,0,0,0.0,1,0.0,0
35,Shahbaz Ahmed,Allrounder,0,0,not out,,59,29,2,5,203.45,1,0,22,0,0,0,0,22.00,1,0.0,0
35,Abdul Samad,Batter,0,0,c Nortje b Mukesh Kumar,Anrich Nortje,13,8,1,1,162.50,0.0,0,0,0,0,0,0,0.0,1,0.0,0
35,Anrich Nortje,Bowler,0,0,b T Natarajan,T Natarajan,0,2,0,0,0.00,3,0,31,0,0,0,1,10.30,1,0.0,0
35,Pat Cummins,Bowler,1,0,run out (Tristan Stubbs/Mukesh Kumar),Tristan Stubbs/Mukesh Kumar,1,1,0,0,100.00,4,0,35,0,0,0,0,8.80,2,0.0,0
35,Mukesh Kumar,Bowler,0,0,not out,,0,2,0,0,0.00,4,0,57,1,0,0,0,14.20,0,0.5,0
35,Washington Sundar,Allrounder,0,0,not out,,0,0,0,0,0.00,2,0,46,1,0,0,0,23.00,0,0.0,0
35,Bhuvneshwar Kumar,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,33,1,0,0,3,8.20,0,0.0,0
35,Mayank Markande,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,26,2,0,0,2,13.00,0,0.0,0
35,T Natarajan,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,1,19,4,3,0,1,4.80,1,0.0,0
35,Khaleel Ahmed,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,51,0,0,0,0,17.00,0,0.0,0
35,Lalit Yadav,Allrounder,0,0,b T Natarajan,T Natarajan,7,8,1,0,87.50,2,0,41,0,0,0,0,20.50,0,0.0,0
35,Kuldeep Yadav,Bowler,0,0,lbw b T Natarajan,T Natarajan,0,1,0,0,0.00,4,0,55,4,0,0,2,13.80,0,0.0,0
35,Prithvi Shaw,Batter,0,0,c Abdul Samad b Washington Sundar,Abdul Samad,16,5,4,0,320.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
35,Jake Fraser-McGurk,Batter,0,0,c Klaasen b Markande,Heinrich Klaasen,65,18,5,7,361.11,0.0,0,0,0,0,0,0,0.0,0,0.0,0
35,Abishek Porel,WK-Batter,0,0,st Klaasen b Markande,Heinrich Klaasen,42,22,7,1,190.91,0.0,0,0,0,0,0,0,0.0,0,0.0,0
35,Rishabh Pant,WK-Batter,0,0,c T Natarajan b Nitish Reddy,T Natarajan,44,35,5,1,125.71,0.0,0,0,0,0,0,0,0.0,0,0.0,0
36,Philip Salt,WK-Batter,0,1,c Rajat Patidar b Siraj,Rajat Patidar,48,14,7,3,342.86,0.0,0,0,0,0,0,0,0.0,1,0.5,0
36,Rajat Patidar,Batter,0,0,c Harshit Rana b Russell,Harshit Rana,52,23,3,5,226.09,0.0,0,0,0,0,0,0,0.0,1,0.0,0
36,Sunil Narine,Allrounder,0,0,c Kohli b Yash Dayal,Virat Kohli,10,15,2,0,66.67,4,0,34,2,0,0,0,8.50,1,0.0,0
36,Virat Kohli,Batter,0,0,c and b Harshit Rana,Harshit Rana,18,7,1,2,257.14,0.0,0,0,0,0,0,0,0.0,1,0.0,0
36,Angkrish Raghuvanshi,Allrounder,0,0,c Green b Yash Dayal,Cameron Green,3,4,0,0,75.00,0.0,0,0,0,0,0,0,0.0,2,0.0,0
36,Cameron Green,Allrounder,0,0,c Ramandeep Singh b Narine,Ramandeep Singh,6,4,0,1,150.00,4,0,35,2,0,0,2,8.80,1,0.0,0
36,Venkatesh Iyer,Allrounder,0,0,c Lomror b Green,Mahipal Lomror,16,8,3,0,200.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
36,Mahipal Lomror,Allrounder,0,0,c and b Narine,Sunil Narine,4,3,1,0,133.33,0.0,0,0,0,0,0,0,0.0,1,0.0,0
36,Shreyas Iyer,Batter,1,0,c du Plessis b Green,Faf du Plessis,50,36,7,1,138.89,0.0,0,0,0,0,0,0,0.0,0,0.0,0
36,Faf du Plessis,Batter,1,0,c Venkatesh Iyer b Chakaravarthy,Venkatesh Iyer,7,7,1,0,100.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
36,Rinku Singh,Batter,0,0,c Yash Dayal b Lockie Ferguson,Yash Dayal,24,16,2,1,150.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
36,Yash Dayal,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,56,2,0,1,3,14.00,1,0.0,0
36,Andre Russell,Allrounder,0,0,not out,,27,20,4,0,135.00,3,0,25,3,0,0,1,8.30,0,0.0,0
36,Ramandeep Singh,Batter,0,0,not out,,24,9,2,2,266.67,0.0,0,0,0,0,0,0,0.0,1,0.5,0
36,Mitchell Starc,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,55,1,0,0,1,18.30,1,0.0,0
36,Varun Chakaravarthy,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,36,1,0,0,0,9.00,0,0.0,0
36,Harshit Rana,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,33,2,0,0,1,8.20,2,0.0,0
36,Suyash Sharma,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,33,0,0,0,1,16.50,0,0.0,0
36,Mohammed Siraj,Bowler,0,0,not out,,0,0,0,0,0.00,4,0,40,1,0,0,2,10.00,0,0.0,0
36,Lockie Ferguson,Bowler,0,0,run out (Ramandeep Singh /Salt),Ramandeep Singh/Philip Salt,1,1,0,0,100.00,4,0,47,1,0,1,0,11.80,0,0.0,0
36,Karn Sharma,Bowler,0,0,c and b Starc,Mitchell Starc,20,7,0,3,285.71,4,0,33,0,0,0,0,8.20,0,0.0,0
36,Will Jacks,Allrounder,0,0,c Angkrish Raghuvanshi b Russell,Angkrish Raghuvanshi,55,32,4,5,171.88,0.0,0,0,0,0,0,0,0.0,0,0.0,0
36,Suyash Prabhudessai,Batter,0,0,c Angkrish Raghuvanshi b Harshit Rana,Angkrish Raghuvanshi,24,18,3,0,133.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
36,Dinesh Karthik,WK-Batter,0,1,c Salt b Russell,Philip Salt,25,18,3,1,138.89,0.0,0,0,0,0,0,0,0.0,0,0.0,0
37,Sam Curran,Allrounder,1,0,lbw b Rashid Khan,Rashid Khan,20,19,2,0,105.26,2,0,18,1,1,0,0,9.00,0,0.0,0
37,Rashid Khan,Allrounder,0,0,c Rossouw b Harshal Patel,Rilee Rossouw,3,3,0,0,100.00,4,0,15,1,1,0,0,3.80,0,0.0,0
37,Prabhsimran Singh,WK-Batter,0,0,c W Saha b Mohit Sharma,Wriddhiman Saha,35,21,3,3,166.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0
37,Wriddhiman Saha,WK-Batter,0,1,c Ashutosh Sharma b Arshdeep Singh,Ashutosh Sharma,13,11,1,0,118.18,0.0,0,0,0,0,0,0,0.0,1,0.5,0
37,Rilee Rossouw,Batter,0,0,lbw b Noor Ahmad,Noor Ahmad,9,7,2,0,128.57,0.0,0,0,0,0,0,0,0.0,1,0.0,0
37,Noor Ahmad,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,20,2,1,0,0,5.00,0,0.0,0
37,Jitesh Sharma,WK-Batter,0,1,b Sai Kishore,Ravisrinivasan Sai Kishore,13,12,0,1,108.33,0.0,0,0,0,0,0,0,0.0,1,0.0,0
37,Ravisrinivasan Sai Kishore,Bowler,0,0,not out,,0,0,0,0,0.00,4,0,33,4,1,0,1,8.20,1,0.0,0
37,Liam Livingstone,Allrounder,0,0,c Rahul Tewatia b Noor Ahmad,Rahul Tewatia,6,9,1,0,66.67,4,0,19,2,1,0,1,4.80,0,0.0,0
37,Rahul Tewatia,Allrounder,0,0,not out,,36,18,7,0,200.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
37,Shashank Singh,Allrounder,0,0,c and b Sai Kishore,Ravisrinivasan Sai Kishore,8,12,0,0,66.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0
37,Ashutosh Sharma,Batter,0,0,c Mohit Sharma b Sai Kishore,Mohit Sharma,3,8,0,0,37.50,0.0,0,0,0,0,0,0,0.0,1,0.0,0
37,Mohit Sharma,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,32,2,0,0,1,8.00,1,0.0,0
37,Harpreet Singh Bhatia,Batter,0,0,run out (Sai Sudharsan/W Saha),Sai Sudharsan/Wriddhiman Saha,14,19,0,0,73.68,0.0,0,0,0,0,0,0,0.0,0,0.0,0
37,Sai Sudharsan,Batter,0,0,b Sam Curran,Sam Curran,31,34,3,0,91.18,0.0,0,0,0,0,0,0,0.0,0,0.5,0
37,Harpreet Brar,Bowler,0,0,c Shahrukh Khan b Sai Kishore,Shahrukh Khan,29,12,4,1,241.67,4,0,35,0,0,0,0,8.80,0,0.0,0
37,Shahrukh Khan,Allrounder,0,0,b Harshal Patel,Harshal Patel,8,4,0,1,200.00,1,0,7,0,0,0,0,7.00,2,0.0,0
37,Harshal Patel,Bowler,0,0,c Shahrukh Khan b Mohit Sharma,Shahrukh Khan,0,1,0,0,0.00,3,0,15,3,1,0,0,5.00,0,0.0,0
37,Kagiso Rabada,Bowler,0,0,not out,,1,1,0,0,100.00,4,0,40,0,0,0,0,10.00,1,0.0,0
37,Arshdeep Singh,Bowler,0,0,did not bat,,0,0,0,0,0.0,2.1,0,17,1,0,0,0,7.80,0,0.0,0
37,Azmatullah Omarzai,Allrounder,0,0,c Jitesh Sharma b Harshal Patel,Jitesh Sharma,13,10,0,1,130.00,2,0,13,0,0,0,0,6.50,0,0.0,0
37,Sandeep Warrier,Bowler,0,0,did not bat,,0,0,0,0,0.0,1,0,21,0,0,1,0,21.00,0,0.0,0
37,Shubman Gill,Batter,1,0,c Rabada b Livingstone,Kagiso Rabada,35,29,5,0,120.69,0.0,0,0,0,0,0,0,0.0,0,0.0,0
37,David Miller,Batter,0,0,b Livingstone,Liam Livingstone,4,6,0,0,66.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0
38,Rohit Sharma,Batter,0,0,c Samson b Boult,Sanju Samson,6,5,1,0,120.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
38,Sanju Samson,WK-Batter,0,0,not out,,38,28,2,2,135.71,0.0,0,0,0,0,0,0,0.0,2,0.0,0
38,Ishan Kishan,WK-Batter,0,1,c Samson b Sandeep Sharma,Sanju Samson,0,3,0,0,0.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
38,Suryakumar Yadav,Batter,0,0,c Rovman Powell b Sandeep Sharma,Rovman Powell,10,8,2,0,125.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
38,Rovman Powell,Batter,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,2,0.0,0
38,Tilak Varma,Batter,0,0,c Rovman Powell b Sandeep Sharma,Rovman Powell,65,45,5,3,144.44,0.4,0,8,0,0,0,0,12.00,0,0.0,0
38,Mohammad Nabi,Allrounder,0,0,c and b Chahal,Yuzvendra Chahal,23,17,2,1,135.29,3,0,30,0,0,0,0,10.00,0,0.0,0
38,Yuzvendra Chahal,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,48,1,0,0,2,12.00,1,0.0,0
38,Nehal Wadhera,Batter,0,0,c Sandeep Sharma b Boult,Sandeep Sharma,49,24,3,4,204.17,0.0,0,0,0,0,0,0,0.0,0,0.0,0
38,Sandeep Sharma,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,18,5,0,0,0,4.50,1,0.0,0
38,Hardik Pandya,Allrounder,1,0,lbw b Avesh Khan,Avesh Khan,10,10,1,0,100.00,2,0,21,0,0,0,0,10.50,0,0.0,0
38,Avesh Khan,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,49,1,1,0,3,12.20,0,0.0,0
38,Tim David,Batter,0,0,c Riyan Parag b Sandeep Sharma,Riyan Parag,3,5,0,0,60.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
38,Riyan Parag,Allrounder,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0.0,0
38,Gerald Coetzee,Bowler,0,0,c Hetmyer b Sandeep Sharma,Shimron Hetmyer,0,1,0,0,0.00,2,0,25,0,0,0,3,12.50,0,0.0,0
38,Shimron Hetmyer,Batter,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0.0,0
38,Piyush Chawla,Bowler,0,0,not out,,1,1,0,0,100.00,4,0,33,1,1,0,0,8.20,0,0.0,0
38,Jasprit Bumrah,Bowler,0,0,not out,,2,1,0,0,200.00,4,0,37,0,0,1,1,9.20,0,0.0,0
38,Nuwan Thushara,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,28,0,0,0,0,9.30,0,0.0,0
38,Trent Boult,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,32,2,0,0,3,8.00,0,0.0,0
38,Ravichandran Ashwin,Allrounder,0,0,did not bat,,0,0,0,0,0.0,4,0,31,0,0,0,1,7.80,0,0.0,0
38,Yashasvi Jaiswal,Batter,0,0,not out,,104,60,9,7,173.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
38,Jos Buttler,WK-Batter,0,0,b Chawla,Piyush Chawla,35,25,6,0,140.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
38,Dhruv Jurel,WK-Batter,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0
39,Ajinkya Rahane,Batter,0,0,c Rahul b Matt Henry,KL Rahul,1,3,0,0,33.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
39,KL Rahul,WK-Batter,0,0,c Ruturaj Gaikwad b Mustafizur,Ruturaj Gaikwad,16,14,1,1,114.29,0.0,0,0,0,0,0,0,0.0,2,0.0,0
39,Ruturaj Gaikwad,Batter,1,0,not out,,108,60,12,3,180.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
39,Daryl Mitchell,Allrounder,0,0,c Deepak Hooda b Yash Thakur,Deepak Hooda,11,10,1,0,110.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
39,Deepak Hooda,Allrounder,0,0,not out,,17,6,2,1,283.33,0.0,0,0,0,0,0,0,0.0,1,0.0,0
39,Ravindra Jadeja,Allrounder,0,0,c Rahul b Mohsin Khan,KL Rahul,16,19,2,0,84.21,2,0,16,0,0,1,0,8.00,0,0.0,0
39,Shivam Dube,Allrounder,0,0,run out (de Kock/Stoinis),Quinton de Kock/Marcus Stoinis,66,27,3,7,244.44,0.0,0,0,0,0,0,0,0.0,0,0.0,0
39,Quinton de Kock,WK-Batter,0,0,b D Chahar,Deepak Chahar,0,3,0,0,0.00,0.0,0,0,0,0,0,0,0.0,0,0.5,0
39,Marcus Stoinis,Allrounder,0,0,not out,,124,63,13,6,196.83,4,0,49,0,0,0,1,12.20,0,0.5,0
39,MS Dhoni,WK-Batter,0,1,not out,,4,1,1,0,400.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
39,Moeen Ali,Allrounder,0,0,did not bat,,0,0,0,0,0.0,2,0,21,0,0,0,0,10.50,0,0.0,0
39,Deepak Chahar,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,11,1,1,0,0,5.50,0,0.0,0
39,Tushar Deshpande,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,34,0,0,1,0,11.30,0,0.0,0
39,Mustafizur Rahman,Bowler,0,0,did not bat,,0,0,0,0,0.0,3.3,0,51,1,0,1,0,14.60,0,0.0,0
39,Matheesha Pathirana,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,35,2,1,0,2,8.80,0,0.0,0
39,Shardul Thakur,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,42,0,0,0,1,14.00,1,0.0,0
39,Matt Henry,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,28,1,0,0,0,7.00,0,0.0,0
39,Mohsin Khan,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,50,1,0,0,0,12.50,0,0.0,0
39,Ravi Bishnoi,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,19,0,0,0,0,9.50,0,0.0,0
39,Yash Thakur,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,47,1,0,0,1,11.80,0,0.0,0
39,Krunal Pandya,Allrounder,0,0,did not bat,,0,0,0,0,0.0,2,0,15,0,0,0,0,7.50,0,0.0,0
39,Devdutt Padikkal,Batter,0,0,b Matheesha Pathirana,Matheesha Pathirana,13,19,0,0,68.42,0.0,0,0,0,0,0,0,0.0,0,0.0,0
39,Nicholas Pooran,WK-Batter,0,0,c Thakur b Matheesha Pathirana,Shardul Thakur,34,15,3,2,226.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0
39,Ayush Badoni,Allrounder,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0
40,Prithvi Shaw,Batter,0,0,c Noor Ahmad b Warrier,Noor Ahmad,11,7,2,0,157.14,0.0,0,0,0,0,0,0,0.0,0,0.0,0
40,Noor Ahmad,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,36,1,0,0,1,12.00,2,0.0,0
40,Jake Fraser-McGurk,Batter,0,0,c Noor Ahmad b Warrier,Noor Ahmad,23,14,2,2,164.29,0.0,0,0,0,0,0,0,0.0,1,0.0,0
40,Axar Patel,Allrounder,0,0,c Sai Kishore b Noor Ahmad,Ravisrinivasan Sai Kishore,66,43,5,4,153.49,3,0,28,1,0,0,0,9.30,3,0.0,0
40,Ravisrinivasan Sai Kishore,Bowler,0,0,b Rasikh Salam,Rasikh Dar Salam,13,6,0,2,216.67,1,0,22,0,0,0,0,22.00,1,0.0,0
40,Shai Hope,WK-Batter,0,0,c Rashid Khan b Warrier,Rashid Khan,5,6,1,0,83.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
40,Rashid Khan,Allrounder,0,0,not out,,21,11,3,1,190.91,4,0,35,0,0,0,0,8.80,1,0.0,0
40,Rishabh Pant,WK-Batter,0,0,not out,,88,43,5,8,204.65,0.0,0,0,0,0,0,0,0.0,2,0.0,0
40,Tristan Stubbs,WK-Batter,0,0,not out,,26,7,3,2,371.43,0.0,0,0,0,0,0,0,0.0,0,0.0,0
40,Abishek Porel,WK-Batter,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0
40,Kuldeep Yadav,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,29,2,0,0,1,7.20,0,0.0,0
40,Anrich Nortje,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,48,1,0,0,0,16.00,0,0.0,0
40,Khaleel Ahmed,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,26,0,0,0,1,13.00,0,0.0,0
40,Mukesh Kumar,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,41,1,0,1,0,10.20,0,0.0,0
40,Rasikh Dar Salam,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,44,3,1,0,1,11.00,1,0.0,0
40,Azmatullah Omarzai,Allrounder,0,0,c Jake Fraser-McGurk b Axar,Jake Fraser-McGurk,1,2,0,0,50.00,4,0,33,0,0,0,0,8.20,0,0.0,0
40,Sandeep Warrier,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,15,3,0,0,1,5.00,0,0.0,0
40,Mohit Sharma,Bowler,0,0,not out,,0,0,0,0,0.00,4,0,73,0,0,0,1,18.20,0,0.0,0
40,Shahrukh Khan,Allrounder,0,0,c Pant b Rasikh Salam,Rishabh Pant,8,5,0,1,160.00,1,0,8,0,0,0,0,8.00,0,0.0,0
40,Wriddhiman Saha,WK-Batter,0,1,c Axar b Kuldeep Yadav,Axar Patel,39,25,5,1,156.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
40,Shubman Gill,Batter,1,0,c Axar b Nortje,Axar Patel,6,5,1,0,120.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
40,Sai Sudharsan,Batter,0,0,c Axar b Rasikh Salam,Axar Patel,65,39,7,2,166.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0
40,David Miller,Batter,0,0,c Rasikh Salam b Mukesh Kumar,Rasikh Dar Salam,55,23,6,3,239.13,0.0,0,0,0,0,0,0,0.0,0,0.0,0
40,Rahul Tewatia,Allrounder,0,0,c Pant b Kuldeep Yadav,Rishabh Pant,4,5,0,0,80.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
41,Virat Kohli,Batter,0,0,c Abdul Samad b Jaydev Unadkat,Abdul Samad,51,43,4,1,118.60,0.0,0,0,0,0,0,0,0.0,0,0.0,0
41,Abdul Samad,Batter,0,0,c and b Karn Sharma,Karn Sharma,10,6,0,1,166.67,0.0,0,0,0,0,0,0,0.0,3,0.0,0
41,Faf du Plessis,Batter,1,0,c Markram b T Natarajan,Aiden Markram,25,12,3,1,208.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
41,Aiden Markram,Batter,0,0,lbw b Swapnil Singh,Swapnil Singh,7,8,1,0,87.50,0.0,0,0,0,0,0,0,0.0,1,0.0,0
41,Will Jacks,Allrounder,0,0,b Markande,Mayank Markande,6,9,0,0,66.67,2,0,23,1,0,0,0,11.50,0,0.0,0
41,Mayank Markande,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,42,1,1,0,1,14.00,0,0.0,0
41,Rajat Patidar,Batter,0,0,c Abdul Samad b Jaydev Unadkat,Abdul Samad,50,20,2,5,250.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
41,Cameron Green,Allrounder,0,0,not out,,37,20,5,0,185.00,2,0,12,2,0,0,1,6.00,1,0.0,0
41,Mahipal Lomror,Allrounder,0,0,c Cummins b Jaydev Unadkat,Pat Cummins,7,4,1,0,175.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
41,Pat Cummins,Bowler,1,0,c Siraj b Green,Mohammed Siraj,31,15,1,3,206.67,4,0,55,1,0,0,1,13.80,1,0.0,0
41,Dinesh Karthik,WK-Batter,0,1,c Abdul Samad b Cummins,Abdul Samad,11,6,2,0,183.33,0.0,0,0,0,0,0,0,0.0,1,0.0,0
41,Swapnil Singh,Allrounder,0,0,c Abhishek Sharma b T Natarajan,Abhishek Sharma,12,6,1,1,200.00,3,0,40,2,1,1,0,13.30,0,0.0,0
41,Abhishek Sharma,Allrounder,0,0,c Karthik b Yash Dayal,Dinesh Karthik,31,13,3,2,238.46,1,0,10,0,0,0,0,10.00,1,0.0,0
