Match Number,Name,Role,Captain,Wicketkeeper,Out String,Out Name,Batting Runs,Balls,4s,6s,Strike Rate,Overs,Maidens,Bowling Runs,Wickets,LBW/Bowled,No Balls,Wides,Economy,Catches,Run Outs,Stumpings
15,Shreyas Iyer,Batter,1,0,c Tristan Stubbs b Khaleel Ahmed,Tristan Stubbs,18,11,0,2,163.64,0.0,0,0,0,0,0,0,0.0,2,0.0,0
15,Rinku Singh,Batter,0,0,c Warner b Nortje,David Warner,26,8,1,3,325.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
15,David Warner,Batter,0,0,b Starc,Mitchell Starc,18,13,2,1,138.46,0.0,0,0,0,0,0,0,0.0,1,0.0,0
15,Venkatesh Iyer,Allrounder,0,0,not out,,5,2,1,0,250.00,1,0,28,0,0,0,0,28.00,0,0.0,0
15,Ramandeep Singh,Batter,0,0,c Prithvi Shaw b Ishant,Prithvi Shaw,2,2,0,0,100.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
15,Prithvi Shaw,Batter,0,0,c Chakaravarthy b Vaibhav Arora,Varun Chakaravarthy,10,7,2,0,142.86,0.0,0,0,0,0,0,0,0.0,1,0.0,0
15,Mitchell Starc,Bowler,0,0,not out,,1,1,0,0,100.00,3,0,25,2,1,0,0,8.30,1,0.0,0
15,Harshit Rana,Bowler,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0
15,Varun Chakaravarthy,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,33,3,0,1,2,8.20,1,0.0,0
15,Vaibhav Arora,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,27,3,0,0,3,6.80,0,0.0,0
15,Khaleel Ahmed,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,43,1,0,1,8,10.80,0,0.0,0
15,Anrich Nortje,Bowler,0,0,c Shreyas Iyer b Russell,Shreyas Iyer,4,6,0,0,66.67,4,0,59,3,0,0,2,14.80,0,0.0,0
15,Rasikh Dar Salam,Bowler,0,0,c Salt b Vaibhav Arora,Philip Salt,1,5,0,0,20.00,3,0,47,0,0,0,1,15.70,0,0.0,0
15,Sumit Kumar,Allrounder,0,0,c (sub)Manish Pandey b Narine,,7,6,0,1,116.67,2,0,19,0,0,0,0,9.50,0,0.0,0
15,Axar Patel,Allrounder,0,0,c (sub)Manish Pandey b Chakaravarthy,,0,1,0,0,0.00,1,0,18,0,0,0,0,18.00,0,0.0,0
15,Mitchell Marsh,Allrounder,0,0,c Ramandeep Singh b Starc,Ramandeep Singh,0,2,0,0,0.00,3,0,37,1,0,0,4,12.30,0,0.0,0
15,Abishek Porel,WK-Batter,0,0,c Narine b Vaibhav Arora,Sunil Narine,0,5,0,0,0.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
16,Wriddhiman Saha,WK-Batter,0,1,c Dhawan b Rabada,Shikhar Dhawan,11,13,2,0,84.62,0.0,0,0,0,0,0,0,0.0,1,0.0,0
16,Shikhar Dhawan,Batter,1,0,b Umesh,Umesh Yadav,1,2,0,0,50.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
16,Shubman Gill,Batter,1,0,not out,,89,48,6,4,185.42,0.0,0,0,0,0,0,0,0.0,0,0.0,0
16,Kane Williamson,Batter,0,0,c Bairstow b Harpreet Brar,Jonny Bairstow,26,22,4,0,118.18,0.0,0,0,0,0,0,0,0.0,1,0.0,0
16,Jonny Bairstow,WK-Batter,0,0,b Noor Ahmad,Noor Ahmad,22,13,4,0,169.23,0.0,0,0,0,0,0,0,0.0,1,0.0,0
16,Sai Sudharsan,Batter,0,0,c Jitesh Sharma b Harshal Patel,Jitesh Sharma,33,19,6,0,173.68,0.0,0,0,0,0,0,0,0.0,0,0.0,0
16,Jitesh Sharma,WK-Batter,0,1,c Darshan Nalkande b Rashid Khan,Darshan Nalkande,16,8,0,2,200.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
16,Vijay Shankar,Allrounder,0,0,c Harpreet Brar b Rabada,Harpreet Brar,8,10,0,0,80.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
16,Harpreet Brar,Bowler,0,0,not out,,1,2,0,0,50.00,4,0,33,1,0,0,0,8.20,1,0.0,0
16,Rahul Tewatia,Allrounder,0,0,not out,,23,8,3,1,287.50,0.0,0,0,0,0,0,0,0.0,0,0.0,0
16,Azmatullah Omarzai,Allrounder,0,0,did not bat,,0,0,0,0,0.0,4,0,41,1,0,0,1,10.20,0,0.0,0
16,Rashid Khan,Allrounder,0,0,did not bat,,0,0,0,0,0.0,4,0,40,1,0,0,0,10.00,1,0.0,0
16,Noor Ahmad,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,32,2,1,0,3,8.00,0,0.0,0
16,Umesh Yadav,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,35,1,1,0,0,11.70,0,0.0,0
16,Darshan Nalkande,Bowler,0,0,did not bat,,0,0,0,0,0.0,0.5,0,6,1,0,0,1,7.20,1,0.0,0
16,Mohit Sharma,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,38,1,0,0,0,9.50,1,0.0,0
16,Arshdeep Singh,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,33,0,0,0,0,8.20,0,0.0,0
16,Kagiso Rabada,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,44,2,0,0,1,11.00,0,0.0,0
16,Sam Curran,Allrounder,0,0,c Williamson b Azmatullah,Kane Williamson,5,8,0,0,62.50,2,0,18,0,0,0,0,9.00,0,0.0,0
16,Harshal Patel,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,44,1,0,0,3,11.00,0,0.0,0
16,Sikandar Raza,Allrounder,0,0,c W Saha b Mohit Sharma,Wriddhiman Saha,15,16,0,0,93.75,2,0,22,0,0,0,0,11.00,0,0.0,0
16,Prabhsimran Singh,WK-Batter,0,0,c Mohit Sharma b Noor Ahmad,Mohit Sharma,35,24,5,1,145.83,0.0,0,0,0,0,0,0,0.0,0,0.0,0
16,Shashank Singh,Batter,0,0,not out,,61,29,6,4,210.34,0.0,0,0,0,0,0,0,0.0,0,0.0,0
16,Ashutosh Sharma,Batter,0,0,c Rashid Khan b Darshan Nalkande,Rashid Khan,31,17,3,1,182.35,0.0,0,0,0,0,0,0,0.0,0,0.0,0
17,Rachin Ravindra,Allrounder,0,0,c Markram b Bhuvneshwar,Aiden Markram,12,9,2,0,133.33,1,0,3,0,0,0,0,3.00,1,0.0,0
17,Aiden Markram,Batter,0,0,lbw b Moeen,Moeen Ali,50,36,4,1,138.89,0.0,0,0,0,0,0,0,0.0,1,0.0,0
17,Ruturaj Gaikwad,Batter,1,0,c Abdul Samad b Shahbaz Ahmed,Abdul Samad,26,21,3,1,123.81,0.0,0,0,0,0,0,0,0.0,0,0.0,0
17,Abdul Samad,Batter,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,2,0.0,0
17,Ajinkya Rahane,Batter,0,0,c Markande b Jaydev Unadkat,Mayank Markande,35,30,2,1,116.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0
17,Mayank Markande,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,21,0,0,0,0,10.50,1,0.0,0
17,Shivam Dube,Allrounder,0,0,c Bhuvneshwar b Cummins,Bhuvneshwar Kumar,45,24,2,4,187.50,0.0,0,0,0,0,0,0,0.0,0,0.0,0
17,Bhuvneshwar Kumar,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,28,1,0,0,0,7.00,1,0.0,0
17,Ravindra Jadeja,Allrounder,0,0,not out,,31,23,4,0,134.78,4,0,30,0,0,0,0,7.50,1,0.0,0
17,Daryl Mitchell,Allrounder,0,0,c Abdul Samad b T Natarajan,Abdul Samad,13,11,1,0,118.18,0.0,0,0,0,0,0,0,0.0,0,0.0,0
17,MS Dhoni,WK-Batter,0,1,not out,,1,2,0,0,50.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
17,Moeen Ali,Allrounder,0,0,did not bat,,0,0,0,0,0.0,3,0,23,2,2,0,1,7.70,0,0.0,0
17,Deepak Chahar,Bowler,0,0,did not bat,,0,0,0,0,0.0,3.1,0,32,1,0,0,0,10.10,0,0.0,0
17,Tushar Deshpande,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,20,0,0,0,0,10.00,0,0.0,0
17,Maheesh Theekshana,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,27,1,0,0,0,6.80,0,0.0,0
17,Mukesh Choudhary,Bowler,0,0,did not bat,,0,0,0,0,0.0,1,0,27,0,0,1,0,27.00,0,0.0,0
17,Abhishek Sharma,Allrounder,0,0,c Ravindra Jadeja b D Chahar,Ravindra Jadeja,37,12,3,4,308.33,1,0,7,0,0,0,0,7.00,0,0.0,0
17,T Natarajan,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,39,1,0,0,0,9.80,0,0.0,0
17,Pat Cummins,Bowler,1,0,did not bat,,0,0,0,0,0.0,4,0,29,1,0,0,0,7.20,0,0.0,0
17,Shahbaz Ahmed,Allrounder,0,0,lbw b Moeen,Moeen Ali,18,19,0,1,94.74,1,0,11,1,0,0,0,11.00,0,0.0,0
17,Jaydev Unadkat,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,29,1,0,0,1,7.20,0,0.0,0
17,Travis Head,Batter,0,0,c Rachin Ravindra b M Theekshana,Rachin Ravindra,31,24,3,1,129.17,0.0,0,0,0,0,0,0,0.0,0,0.0,0
17,Heinrich Klaasen,WK-Batter,0,1,not out,,10,11,1,0,90.91,0.0,0,0,0,0,0,0,0.0,0,0.0,0
17,Nitish Reddy,Bowler,0,0,not out,,14,8,1,1,175.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
18,Virat Kohli,Batter,0,0,not out,,113,72,12,4,156.94,0.0,0,0,0,0,0,0,0.0,1,0.0,0
18,Faf du Plessis,Batter,1,0,c Jos Buttler b Chahal,Jos Buttler,44,33,2,2,133.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
18,Jos Buttler,WK-Batter,0,0,not out,,100,58,9,4,172.41,0.0,0,0,0,0,0,0,0.0,1,0.0,0
18,Glenn Maxwell,Allrounder,0,0,b Nandre Burger,Nandre Burger,1,3,0,0,33.33,0.0,0,0,0,0,0,0,0.0,1,0.0,0
18,Nandre Burger,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,33,1,1,0,6,8.20,0,0.0,0
18,Saurav Chauhan,Allrounder,0,0,c Yashasvi Jaiswal b Chahal,Yashasvi Jaiswal,9,6,0,1,150.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
18,Yashasvi Jaiswal,Batter,0,0,c Maxwell b R Topley,Glenn Maxwell,0,2,0,0,0.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
18,Cameron Green,Allrounder,0,0,not out,,5,6,0,0,83.33,3.1,0,27,0,0,0,1,8.50,0,0.0,0
18,Rajat Patidar,Batter,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0
18,Dinesh Karthik,WK-Batter,0,1,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0.0,0
18,Reece Topley,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,27,2,0,0,1,6.80,0,0.0,0
18,Mayank Dagar,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,34,0,0,0,0,17.00,0,0.0,0
18,Mohammed Siraj,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,35,1,0,0,1,8.80,0,0.0,0
18,Yash Dayal,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,37,1,0,0,0,9.20,1,0.0,0
18,Himanshu Sharma,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,29,0,0,0,0,14.50,0,0.0,0
18,Trent Boult,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,30,0,0,0,1,10.00,0,0.0,0
18,Ravichandran Ashwin,Allrounder,0,0,did not bat,,0,0,0,0,0.0,4,0,28,0,0,0,1,7.00,0,0.0,0
18,Avesh Khan,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,46,0,0,0,0,11.50,0,0.0,0
18,Yuzvendra Chahal,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,34,2,0,0,1,8.50,0,0.0,0
18,Riyan Parag,Allrounder,0,0,c Kohli b Yash Dayal,Virat Kohli,4,4,1,0,100.00,1,0,10,0,0,0,0,10.00,0,0.0,0
18,Sanju Samson,WK-Batter,0,0,c Yash Dayal b Siraj,Yash Dayal,69,42,8,2,164.29,0.0,0,0,0,0,0,0,0.0,0,0.0,0
18,Dhruv Jurel,WK-Batter,0,0,c Karthik b R Topley,Dinesh Karthik,2,3,0,0,66.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0
18,Shimron Hetmyer,Batter,0,0,not out,,11,6,2,0,183.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
18,Shubham Dubey,Batter,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0
19,Rohit Sharma,Batter,0,0,b Axar,Axar Patel,49,27,6,3,181.48,0.0,0,0,0,0,0,0,0.0,1,0.0,0
19,Axar Patel,Allrounder,0,0,run out (Nabi/Ishan Kishan),Mohammad Nabi/Ishan Kishan,8,7,1,0,114.29,4,0,35,2,1,0,0,8.80,2,0.0,0
19,Ishan Kishan,WK-Batter,0,1,c and b Axar,Axar Patel,42,23,4,2,182.61,0.0,0,0,0,0,0,0,0.0,1,0.5,0
19,Suryakumar Yadav,Batter,0,0,c (sub)Jake Fraser-McGurk b Nortje,,0,2,0,0,0.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
19,Hardik Pandya,Allrounder,1,0,c (sub)Jake Fraser-McGurk b Nortje,,39,33,3,1,118.18,0.0,0,0,0,0,0,0,0.0,2,0.0,0
19,Tilak Varma,Batter,0,0,c Axar b Khaleel Ahmed,Axar Patel,6,5,1,0,120.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
19,Tim David,Batter,0,0,not out,,45,21,2,4,214.29,0.0,0,0,0,0,0,0,0.0,1,0.0,0
19,Romario Shepherd,Bowler,0,0,not out,,39,10,3,4,390.00,4,0,54,1,0,0,1,13.50,0,0.0,0
19,Mohammad Nabi,Allrounder,0,0,did not bat,,0,0,0,0,0.0,2,0,17,0,0,0,0,8.50,0,0.5,0
19,Piyush Chawla,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,32,0,0,0,0,16.00,0,0.0,0
19,Gerald Coetzee,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,34,4,0,0,0,8.50,0,0.0,0
19,Jasprit Bumrah,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,22,2,1,0,0,5.50,0,0.0,0
19,Akash Madhwal,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,45,0,0,1,0,11.20,0,0.0,0
19,Khaleel Ahmed,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,39,1,0,0,0,9.80,0,0.0,0
19,Ishant Sharma,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,40,0,0,0,8,13.30,0,0.0,0
19,Jhye Richardson,Bowler,0,0,c Rohit b Gerald Coetzee,Rohit Sharma,2,2,0,0,100.00,4,0,40,0,0,0,2,10.00,0,0.0,0
19,Lalit Yadav,Allrounder,0,0,c Ishan Kishan b Gerald Coetzee,Ishan Kishan,3,4,0,0,75.00,1,0,15,0,0,0,0,15.00,0,0.0,0
19,Anrich Nortje,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,65,2,0,1,3,16.20,0,0.0,0
19,Prithvi Shaw,Batter,0,0,b Bumrah,Jasprit Bumrah,66,40,8,3,165.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
19,David Warner,Batter,0,0,c Hardik Pandya b Romario Shepherd,Hardik Pandya,10,8,1,1,125.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
19,Abishek Porel,WK-Batter,0,0,c Tim David b Bumrah,Tim David,41,31,5,0,132.26,0.0,0,0,0,0,0,0,0.0,0,0.0,0
19,Tristan Stubbs,WK-Batter,0,0,not out,,71,25,3,7,284.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
19,Rishabh Pant,WK-Batter,0,0,c Hardik Pandya b Gerald Coetzee,Hardik Pandya,1,3,0,0,33.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
19,Kumar Kushagra,WK-Batter,0,0,c Tilak Varma b Gerald Coetzee,Tilak Varma,0,1,0,0,0.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
20,Quinton de Kock,WK-Batter,0,0,c Noor Ahmad b Umesh,Noor Ahmad,6,4,0,1,150.00,0.0,0,0,0,0,0,0,0.0,2,0.0,0
20,Noor Ahmad,Bowler,0,0,c de Kock b Yash Thakur,Quinton de Kock,4,2,1,0,200.00,4,0,22,0,0,0,0,5.50,1,0.0,0
20,KL Rahul,WK-Batter,0,0,c Rahul Tewatia b Darshan Nalkande,Rahul Tewatia,33,31,3,0,106.45,0.0,0,0,0,0,0,0,0.0,1,0.0,0
20,Rahul Tewatia,Allrounder,0,0,c Pooran b Yash Thakur,Nicholas Pooran,30,25,2,2,120.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
20,Devdutt Padikkal,Batter,0,0,c Vijay Shankar b Umesh,Vijay Shankar,7,7,1,0,100.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
20,Vijay Shankar,Allrounder,0,0,c Rahul b Yash Thakur,KL Rahul,17,17,0,1,100.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
20,Marcus Stoinis,Allrounder,0,0,c Sharath BR b Darshan Nalkande,Sharath BR,58,43,4,2,134.88,0.0,0,0,0,0,0,0,0.0,0,0.0,0
20,Sharath BR,WK-Batter,0,1,c Ayush Badoni b Krunal Pandya,Ayush Badoni,2,5,0,0,40.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
20,Nicholas Pooran,WK-Batter,0,0,not out,,32,22,0,3,145.45,0.0,0,0,0,0,0,0,0.0,1,0.0,0
20,Ayush Badoni,Allrounder,0,0,c Umesh b Rashid Khan,Umesh Yadav,20,11,3,0,181.82,0.0,0,0,0,0,0,0,0.0,1,0.0,0
20,Umesh Yadav,Bowler,0,0,c de Kock b Naveen-ul-Haq,Quinton de Kock,2,4,0,0,50.00,3,0,22,2,0,0,0,7.30,1,0.0,0
20,Krunal Pandya,Allrounder,0,0,not out,,2,2,0,0,100.00,4,0,11,3,0,0,0,2.80,0,0.0,0
20,Ravi Bishnoi,Bowler,0,0,did not bat,,0,0,0,0,0.0,2,0,8,1,0,0,1,4.00,2,0.0,0
20,Yash Thakur,Bowler,0,0,did not bat,,0,0,0,0,0.0,3.5,1,30,5,1,0,2,7.80,1,0.0,0
20,Naveen-ul-Haq,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,37,1,0,1,1,9.20,0,0.0,0
20,Mayank Yadav,Bowler,0,0,did not bat,,0,0,0,0,0.0,1,0,13,0,0,0,0,13.00,0,0.0,0
20,Manimaran Siddharth,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,29,0,0,3,2,7.20,0,0.0,0
20,Spencer Johnson,Bowler,0,0,not out,,0,1,0,0,0.00,4,0,32,0,0,0,1,8.00,0,0.0,0
20,Rashid Khan,Allrounder,0,0,c (sub)Deepak Hooda b Yash Thakur,,0,3,0,0,0.00,4,0,28,1,0,0,0,7.00,0,0.0,0
20,Mohit Sharma,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,34,0,0,0,0,11.30,0,0.0,0
20,Darshan Nalkande,Bowler,0,0,c Yash Thakur b Krunal Pandya,Yash Thakur,12,11,0,1,109.09,2,0,21,2,0,0,0,10.50,0,0.0,0
20,Sai Sudharsan,Batter,0,0,c Ravi Bishnoi b Krunal Pandya,Ravi Bishnoi,31,23,4,0,134.78,0.0,0,0,0,0,0,0,0.0,0,0.0,0
20,Shubman Gill,Batter,1,0,b Yash Thakur,Yash Thakur,19,21,2,0,90.48,0.0,0,0,0,0,0,0,0.0,0,0.0,0
20,Kane Williamson,Batter,0,0,c and b Ravi Bishnoi,Ravi Bishnoi,1,5,0,0,20.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,Philip Salt,WK-Batter,0,1,c Ravindra Jadeja b Tushar Deshpande,Ravindra Jadeja,0,1,0,0,0.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,Ravindra Jadeja,Allrounder,0,0,did not bat,,0,0,0,0,0.0,4,0,18,3,1,0,1,4.50,2,0.0,0
21,Sunil Narine,Allrounder,0,0,c M Theekshana b Ravindra Jadeja,Maheesh Theekshana,27,20,3,2,135.00,4,0,30,1,1,0,0,7.50,0,0.0,0
21,Maheesh Theekshana,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,28,1,1,0,0,7.00,1,0.0,0
21,Angkrish Raghuvanshi,Allrounder,0,0,lbw b Ravindra Jadeja,Ravindra Jadeja,24,18,3,1,133.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,Shreyas Iyer,Batter,1,0,c Ravindra Jadeja b Mustafizur,Ravindra Jadeja,34,32,3,0,106.25,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,Venkatesh Iyer,Allrounder,0,0,c Daryl Mitchell b Ravindra Jadeja,Daryl Mitchell,3,8,0,0,37.50,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,Daryl Mitchell,Allrounder,0,0,b Narine,Sunil Narine,25,19,1,1,131.58,0.0,0,0,0,0,0,0,0.0,2,0.0,0
21,Ramandeep Singh,Batter,0,0,b M Theekshana,Maheesh Theekshana,13,12,0,1,108.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,Rinku Singh,Batter,0,0,b Tushar Deshpande,Tushar Deshpande,9,14,0,0,64.29,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,Tushar Deshpande,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,33,3,1,0,2,8.20,0,0.0,0
21,Andre Russell,Allrounder,0,0,c Daryl Mitchell b Tushar Deshpande,Daryl Mitchell,10,10,2,0,100.00,1,0,8,0,0,0,1,8.00,0,0.0,0
21,Anukul Roy,Allrounder,0,0,not out,,3,3,0,0,100.00,1.4,0,18,0,0,0,0,10.80,0,0.0,0
21,Mitchell Starc,Bowler,0,0,c Rachin Ravindra b Mustafizur,Rachin Ravindra,0,3,0,0,0.00,3,0,29,0,0,0,2,9.70,0,0.0,0
21,Rachin Ravindra,Allrounder,0,0,c Chakaravarthy b Vaibhav Arora,Varun Chakaravarthy,15,8,3,0,187.50,1,0,4,0,0,0,0,4.00,1,0.0,0
21,Vaibhav Arora,Bowler,0,0,not out,,1,1,0,0,100.00,4,0,28,2,1,0,0,7.00,0,0.0,0
21,Varun Chakaravarthy,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,26,0,0,0,0,6.50,1,0.0,0
21,Mustafizur Rahman,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,22,2,0,1,2,5.50,0,0.0,0
21,Shardul Thakur,Bowler,0,0,did not bat,,0,0,0,0,0.0,3,0,27,0,0,1,1,9.00,0,0.0,0
21,Ruturaj Gaikwad,Batter,1,0,not out,,67,58,9,0,115.52,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,Shivam Dube,Allrounder,0,0,b Vaibhav Arora,Vaibhav Arora,28,18,1,3,155.56,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,MS Dhoni,WK-Batter,0,1,not out,,1,3,0,0,33.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,Ajinkya Rahane,Batter,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0
21,Sameer Rizvi,Batter,0,0,did not bat,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0
22,Travis Head,Batter,0,0,c Dhawan b Arshdeep Singh,Shikhar Dhawan,21,15,4,0,140.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
22,Shikhar Dhawan,Batter,1,0,st Klaasen b Bhuvneshwar,Heinrich Klaasen,14,16,2,0,87.50,0.0,0,0,0,0,0,0,0.0,1,0.0,0
22,Abhishek Sharma,Allrounder,0,0,c Shashank Singh b Sam Curran,Shashank Singh,16,11,2,1,145.45,0.0,0,0,0,0,0,0,0.0,1,0.0,0
22,Shashank Singh,Allrounder,0,0,not out,,46,25,6,1,184.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
22,Aiden Markram,Batter,0,0,c Jitesh Sharma b Arshdeep Singh,Jitesh Sharma,0,2,0,0,0.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
22,Jitesh Sharma,WK-Batter,0,1,c Abhishek Sharma b Nitish Reddy,Abhishek Sharma,19,11,1,1,172.73,0.0,0,0,0,0,0,0,0.0,2,0.0,0
22,Nitish Reddy,Allrounder,0,0,c Rabada b Arshdeep Singh,Kagiso Rabada,64,37,4,5,172.97,3,0,33,1,0,0,1,11.00,1,0.0,0
22,Kagiso Rabada,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,32,1,1,0,1,8.00,1,0.0,0
22,Rahul Tripathi,Batter,0,0,c Jitesh Sharma b Harshal Patel,Jitesh Sharma,11,14,1,0,78.57,0.0,0,0,0,0,0,0,0.0,0,0.0,0
22,Heinrich Klaasen,WK-Batter,0,1,c Sam Curran b Harshal Patel,Sam Curran,9,9,1,0,100.00,0.0,0,0,0,0,0,0,0.0,1,0.0,1
22,Sam Curran,Allrounder,0,0,c Cummins b T Natarajan,Pat Cummins,29,22,2,2,131.82,4,0,41,2,0,0,1,10.20,1,0.0,0
22,Abdul Samad,Batter,0,0,c Harshal Patel b Arshdeep Singh,Harshal Patel,25,12,5,0,208.33,0.0,0,0,0,0,0,0,0.0,0,0.0,0
22,Harshal Patel,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,30,2,0,0,1,7.50,1,0.0,0
22,Shahbaz Ahmed,Allrounder,0,0,not out,,14,7,1,1,200.00,1,0,10,0,0,0,0,10.00,0,0.0,0
22,Pat Cummins,Bowler,1,0,b Rabada,Kagiso Rabada,3,4,0,0,75.00,4,0,22,1,1,0,0,5.50,1,0.0,0
22,Bhuvneshwar Kumar,Bowler,0,0,c Bairstow b Sam Curran,Jonny Bairstow,6,8,0,0,75.00,4,1,32,2,0,0,2,8.00,0,0.0,0
22,Jonny Bairstow,WK-Batter,0,0,b Cummins,Pat Cummins,0,3,0,0,0.00,0.0,0,0,0,0,0,0,0.0,1,0.0,0
22,Jaydev Unadkat,Bowler,0,0,not out,,6,1,0,1,600.00,4,0,49,1,0,0,3,12.20,0,0.0,0
22,T Natarajan,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,33,1,0,0,0,8.20,0,0.0,0
22,Arshdeep Singh,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,29,4,0,0,2,7.20,0,0.0,0
22,Harpreet Brar,Bowler,0,0,did not bat,,0,0,0,0,0.0,4,0,48,0,0,0,0,12.00,0,0.0,0
22,Prabhsimran Singh,WK-Batter,0,0,c Nitish Reddy b Bhuvneshwar,Nitish Reddy,4,6,1,0,66.67,0.0,0,0,0,0,0,0,0.0,0,0.0,0
22,Sikandar Raza,Allrounder,0,0,c Klaasen b Jaydev Unadkat,Heinrich Klaasen,28,22,2,2,127.27,0.0,0,0,0,0,0,0,0.0,0,0.0,0
22,Ashutosh Sharma,Batter,0,0,not out,,33,15,3,2,220.00,0.0,0,0,0,0,0,0,0.0,0,0.0,0
